work_year,job_title,job_category,salary_in_usd,company_size,work_setting,salary_category
1.0,Data DevOps Engineer,Data Engineering,0.18393563218390807,L,Hybrid,0.0
1.0,Data Architect,Data Architecture and Modeling,0.3931034482758621,M,In-person,0.3333333333333333
1.0,Data Architect,Data Architecture and Modeling,0.1535632183908046,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.4528735632183908,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.18,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.26436781609195403,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.1954022988505747,M,Remote,0.0
1.0,Machine Learning Researcher,Machine Learning and AI,0.48137931034482756,M,In-person,0.3333333333333333
1.0,Machine Learning Researcher,Machine Learning and AI,0.284367816091954,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.4482758620689655,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.35172413793103446,M,Remote,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.48137931034482756,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.284367816091954,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.06451494252873563,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.05037241379310345,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.1839080459770115,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.13793103448275862,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.6551724137931035,M,In-person,0.6666666666666667
1.0,Data Scientist,Data Science and Research,0.503448275862069,M,In-person,0.6666666666666667
1.0,Analytics Engineer,Leadership and Management,0.28735632183908044,M,In-person,0.3333333333333333
1.0,Analytics Engineer,Leadership and Management,0.24137931034482757,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.435632183908046,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.2924137931034483,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.3218390804597701,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.21839080459770116,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.57816091954023,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.31494252873563217,M,In-person,0.3333333333333333
1.0,Applied Scientist,Data Science and Research,0.4763218390804597,L,In-person,0.3333333333333333
1.0,Applied Scientist,Data Science and Research,0.27816091954022987,L,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.5940229885057472,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.38436781609195403,M,In-person,0.3333333333333333
1.0,BI Developer,BI and Visualization,0.3505747126436782,M,In-person,0.3333333333333333
1.0,BI Developer,BI and Visualization,0.21034482758620693,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.3928735632183908,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.26275862068965516,M,In-person,0.3333333333333333
1.0,Business Intelligence Engineer,BI and Visualization,0.39080459770114945,L,In-person,0.3333333333333333
1.0,Business Intelligence Engineer,BI and Visualization,0.14850574712643677,L,In-person,0.0
1.0,Data Engineer,Data Engineering,0.24597701149425288,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.1827586206896552,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.5340229885057471,M,In-person,0.6666666666666667
1.0,Data Engineer,Data Engineering,0.2866666666666667,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.3701149425287356,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.1954022988505747,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.435632183908046,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.2924137931034483,M,In-person,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.534712643678161,L,In-person,0.6666666666666667
1.0,Research Scientist,Data Science and Research,0.2581609195402299,L,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.479080459770115,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3935632183908046,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3505747126436782,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.21034482758620693,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.3928735632183908,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.26275862068965516,M,In-person,0.3333333333333333
1.0,Research Analyst,Data Science and Research,0.13103448275862067,M,Remote,0.0
1.0,Research Analyst,Data Science and Research,0.11264367816091954,M,Remote,0.0
1.0,Analytics Engineer,Leadership and Management,0.37889655172413794,M,In-person,0.3333333333333333
1.0,Analytics Engineer,Leadership and Management,0.2962298850574713,M,In-person,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.6162068965517242,M,In-person,0.6666666666666667
1.0,Research Scientist,Data Science and Research,0.3993103448275862,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2712643678160919,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.09977011494252873,M,In-person,0.0
1.0,Research Engineer,Data Science and Research,0.2903402298850575,M,In-person,0.3333333333333333
1.0,Research Engineer,Data Science and Research,0.2312804597701149,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.1954022988505747,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.13793103448275862,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.57816091954023,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.29747126436781607,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.12957011494252874,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.09280000000000001,M,In-person,0.0
1.0,Research Scientist,Data Science and Research,0.6264367816091955,M,In-person,0.6666666666666667
1.0,Research Scientist,Data Science and Research,0.32413793103448274,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.1724137931034483,M,Remote,0.0
1.0,Data Analyst,Data Analysis,0.12643678160919541,M,Remote,0.0
1.0,Data Engineer,Data Engineering,0.42298850574712643,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.33793103448275863,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.35835402298850577,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.22740919540229887,M,Remote,0.0
1.0,Data Engineer,Data Engineering,0.38850574712643676,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2482758620689655,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.5074712643678162,M,In-person,0.6666666666666667
1.0,Data Scientist,Data Science and Research,0.3660919540229885,M,In-person,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.3448275862068966,M,Remote,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.2386206896551724,M,Remote,0.0
1.0,Data Engineer,Data Engineering,0.4827586206896552,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3103448275862069,M,Remote,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.4572413793103448,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.2340229885057471,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.471264367816092,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3103448275862069,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3103448275862069,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.1954022988505747,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.5344827586206897,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.36137931034482756,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3218390804597701,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.24137931034482757,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.48666666666666664,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.27195402298850574,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.38850574712643676,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2482758620689655,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.26436781609195403,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.23448275862068962,M,In-person,0.0
1.0,Data Science Engineer,Data Science and Research,0.3333333333333333,M,Remote,0.3333333333333333
1.0,Data Science Engineer,Data Science and Research,0.28735632183908044,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3471264367816092,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.13333333333333336,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.3928735632183908,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.26275862068965516,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.26436781609195403,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.20459770114942527,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.2942528735632184,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.232183908045977,M,Remote,0.0
1.0,Research Scientist,Data Science and Research,0.3448275862068966,M,Remote,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.2386206896551724,M,Remote,0.0
1.0,Research Scientist,Data Science and Research,0.471264367816092,M,In-person,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.3793103448275862,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.38850574712643676,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2482758620689655,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.45977011494252873,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.42528735632183906,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.5471264367816092,M,In-person,0.6666666666666667
1.0,Data Scientist,Data Science and Research,0.26666666666666666,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.471264367816092,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.3701149425287356,M,In-person,0.3333333333333333
1.0,Data Quality Analyst,Data Quality and Operations,0.07865747126436783,M,Remote,0.0
1.0,Data Quality Analyst,Data Quality and Operations,0.05037241379310345,M,Remote,0.0
1.0,Data Scientist,Data Science and Research,0.4482758620689655,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.30344827586206896,M,In-person,0.3333333333333333
1.0,Data Product Manager,Leadership and Management,0.3931034482758621,M,In-person,0.3333333333333333
1.0,Data Product Manager,Leadership and Management,0.335632183908046,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.4367816091954023,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.31494252873563217,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.471264367816092,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.40229885057471265,M,Remote,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.4367816091954023,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.31494252873563217,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.2804597701149425,M,Remote,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.21839080459770116,M,Remote,0.0
1.0,Data Scientist,Data Science and Research,0.36091954022988504,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.30114942528735633,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3057471264367816,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.19310344827586207,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.3103448275862069,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.26436781609195403,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.20689655172413796,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.19310344827586207,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.08620689655172414,M,In-person,0.0
1.0,Machine Learning Scientist,Machine Learning and AI,0.3804919540229885,M,Remote,0.3333333333333333
1.0,Machine Learning Scientist,Machine Learning and AI,0.21450114942528736,M,Remote,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.4482758620689655,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.30344827586206896,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.6328735632183908,M,In-person,0.6666666666666667
1.0,Data Engineer,Data Engineering,0.4176666666666667,M,In-person,0.3333333333333333
1.0,AI Engineer,Machine Learning and AI,0.471264367816092,M,In-person,0.3333333333333333
1.0,AI Engineer,Machine Learning and AI,0.3701149425287356,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.367816091954023,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.26436781609195403,M,In-person,0.3333333333333333
1.0,Data Architect,Data Architecture and Modeling,0.39080459770114945,M,In-person,0.3333333333333333
1.0,Data Architect,Data Architecture and Modeling,0.3103448275862069,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2988505747126437,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.22988505747126436,M,In-person,0.0
1.0,MLOps Engineer,Machine Learning and AI,0.2712643678160919,M,In-person,0.3333333333333333
1.0,MLOps Engineer,Machine Learning and AI,0.09954022988505747,M,In-person,0.0
1.0,Analytics Engineer,Leadership and Management,0.22988505747126436,M,In-person,0.0
1.0,Analytics Engineer,Leadership and Management,0.1839080459770115,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.21895172413793101,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.05602758620689656,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.06479770114942529,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.03749425287356323,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.17765517241379308,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.12108505747126437,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.17765517241379308,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.12108505747126437,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.13925747126436783,L,Hybrid,0.0
1.0,Deep Learning Engineer,Machine Learning and AI,0.6629586206896553,M,Remote,0.6666666666666667
1.0,Deep Learning Engineer,Machine Learning and AI,0.19544137931034483,M,Remote,0.0
1.0,Data Engineer,Data Engineering,0.4949425287356322,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.28735632183908044,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2527241379310345,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.14034482758620692,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.4822988505747126,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.26689655172413795,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.5586206896551724,M,In-person,0.6666666666666667
1.0,Data Scientist,Data Science and Research,0.3586206896551724,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.4160919540229885,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2436781609195402,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.41563218390804596,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.35977011494252875,M,In-person,0.3333333333333333
1.0,Data Modeler,Data Architecture and Modeling,0.3471264367816092,M,In-person,0.3333333333333333
1.0,Data Modeler,Data Architecture and Modeling,0.1335632183908046,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.471264367816092,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3333333333333333,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.16091954022988508,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.1149425287356322,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.471264367816092,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.1954022988505747,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.39080459770114945,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.31494252873563217,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.471264367816092,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.1954022988505747,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.07720689655172414,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.05486896551724138,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.471264367816092,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.1954022988505747,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.471264367816092,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.1954022988505747,M,In-person,0.0
1.0,Research Engineer,Data Science and Research,0.471264367816092,M,In-person,0.3333333333333333
1.0,Research Engineer,Data Science and Research,0.1954022988505747,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.21839080459770116,M,Remote,0.0
1.0,Data Analyst,Data Analysis,0.14942528735632182,M,Remote,0.0
1.0,Data Analyst,Data Analysis,0.05037241379310345,S,Remote,0.0
1.0,Data Scientist,Data Science and Research,0.31080459770114943,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.12873563218390804,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.34988505747126436,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2436781609195402,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.2712643678160919,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.09977011494252873,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.27586206896551724,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.21839080459770116,M,In-person,0.0
1.0,Data Product Owner,Leadership and Management,0.2059402298850575,M,In-person,0.0
1.0,Data Product Owner,Leadership and Management,0.13522758620689657,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.3963563218390805,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.22777011494252875,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.3963563218390805,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.22777011494252875,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.3471264367816092,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.1335632183908046,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.6698850574712645,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.35333333333333333,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3963563218390805,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.22777011494252875,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.04131954022988506,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.04131954022988506,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.3448275862068966,M,Remote,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.28735632183908044,M,Remote,0.3333333333333333
1.0,Analytics Engineer,Leadership and Management,0.3103448275862069,M,Remote,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.34942528735632183,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.2436781609195402,M,In-person,0.0
1.0,Business Intelligence Engineer,BI and Visualization,0.39080459770114945,L,In-person,0.3333333333333333
1.0,Business Intelligence Engineer,BI and Visualization,0.14850574712643677,L,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.4027586206896552,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.18413793103448278,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.2712643678160919,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.09977011494252873,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.1724137931034483,M,Remote,0.0
1.0,Data Engineer,Data Engineering,0.12643678160919541,M,Remote,0.0
1.0,Data Scientist,Data Science and Research,0.3471264367816092,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.1335632183908046,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.27586206896551724,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.1954022988505747,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.3804919540229885,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.21450114942528736,M,Remote,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.6413793103448276,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.4068965517241379,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.5770114942528736,M,In-person,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.34942528735632183,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.42528735632183906,M,Remote,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.3103448275862069,M,Remote,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.34206896551724136,M,Remote,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.1682758620689655,M,Remote,0.0
1.0,Data Analyst,Data Analysis,0.38022988505747124,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.2845977011494253,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.12108505747126437,M,In-person,0.0
1.0,Data Analyst,Data Analysis,0.09280000000000001,M,In-person,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.6988505747126438,M,Remote,0.6666666666666667
1.0,Machine Learning Engineer,Machine Learning and AI,0.43908045977011495,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.45977011494252873,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.29195402298850576,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.5770114942528736,M,In-person,0.6666666666666667
1.0,Data Scientist,Data Science and Research,0.34942528735632183,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.2876551724137931,M,In-person,0.3333333333333333
1.0,Data Analyst,Data Analysis,0.1606206896551724,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.3754022988505747,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.207816091954023,M,In-person,0.0
1.0,Applied Scientist,Data Science and Research,0.4763218390804597,L,In-person,0.3333333333333333
1.0,Applied Scientist,Data Science and Research,0.27816091954022987,L,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.45977011494252873,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.29195402298850576,M,In-person,0.3333333333333333
1.0,Research Scientist,Data Science and Research,0.5172413793103449,M,Remote,0.6666666666666667
1.0,Research Scientist,Data Science and Research,0.4482758620689655,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.24597701149425288,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.1827586206896552,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.3103448275862069,M,In-person,0.3333333333333333
1.0,Data Science Consultant,Data Science and Research,0.232183908045977,M,In-person,0.0
1.0,Data Science Consultant,Data Science and Research,0.1724137931034483,M,In-person,0.0
1.0,Data Science Consultant,Data Science and Research,0.2988505747126437,M,In-person,0.3333333333333333
1.0,Data Science Consultant,Data Science and Research,0.2597701149425287,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3195402298850575,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.25517241379310346,M,Remote,0.3333333333333333
1.0,Machine Learning Scientist,Machine Learning and AI,0.5172413793103449,M,In-person,0.6666666666666667
1.0,Machine Learning Scientist,Machine Learning and AI,0.32701149425287357,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.4704597701149425,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.27816091954022987,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.3103448275862069,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.3793103448275862,M,Remote,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.2528735632183908,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.534712643678161,L,In-person,0.6666666666666667
1.0,Data Scientist,Data Science and Research,0.2581609195402299,L,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.10344827586206896,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.09195402298850576,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.5402298850574713,M,In-person,0.6666666666666667
1.0,Data Engineer,Data Engineering,0.2528735632183908,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.40229885057471265,M,Remote,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.3563218390804598,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.43126436781609195,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.35356321839080457,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2689655172413793,M,Remote,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2206896551724138,M,Remote,0.0
1.0,Data Scientist,Data Science and Research,0.432183908045977,M,Remote,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.2574712643678161,M,Remote,0.3333333333333333
1.0,Business Intelligence Analyst,BI and Visualization,0.2528942528735632,M,Remote,0.3333333333333333
1.0,Business Intelligence Analyst,BI and Visualization,0.15710114942528736,M,Remote,0.0
1.0,Data Analyst,Data Analysis,0.22344827586206895,M,Remote,0.0
1.0,Data Analyst,Data Analysis,0.17655172413793102,M,Remote,0.0
1.0,Machine Learning Engineer,Machine Learning and AI,0.42528735632183906,M,In-person,0.3333333333333333
1.0,Machine Learning Engineer,Machine Learning and AI,0.3333333333333333,M,In-person,0.3333333333333333
1.0,AI Developer,Machine Learning and AI,0.3378206896551724,M,Hybrid,0.3333333333333333
1.0,Data Architect,Data Architecture and Modeling,0.39080459770114945,M,In-person,0.3333333333333333
1.0,Data Architect,Data Architecture and Modeling,0.3103448275862069,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3333333333333333,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.26436781609195403,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.2988505747126437,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.22988505747126436,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.2712643678160919,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.09954022988505747,M,In-person,0.0
1.0,Data Engineer,Data Engineering,0.5494252873563219,M,In-person,0.6666666666666667
1.0,Data Engineer,Data Engineering,0.3310344827586207,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.3563218390804598,M,In-person,0.3333333333333333
1.0,Data Engineer,Data Engineering,0.16091954022988508,M,In-person,0.0
1.0,Data Scientist,Data Science and Research,0.2655172413793103,M,In-person,0.3333333333333333
1.0,Data Scientist,Data Science and Research,0.232183908045977,M,In-person,0.0
