work_year,job_title,job_category,salary_in_usd,company_size,work_setting
2023,102,9,100000,1,2
2023,96,9,250500,1,1
2023,96,9,166600,1,1
2023,85,8,247500,1,1
2023,85,8,172200,1,1
2023,96,9,247500,1,1
2023,96,9,172200,1,1
2023,69,7,223290,1,1
2023,69,7,131310,1,1
2020,122,2,44753,0,0
2023,2,9,35000,1,2
2023,1,9,53984,2,2
2023,96,9,226600,1,1
2023,96,9,140100,1,1
2023,103,9,204500,1,1
2023,103,9,142200,1,1
2023,119,7,220000,1,1
2023,119,7,140000,1,1
2023,96,9,204600,1,1
2023,96,9,126500,1,1
2023,117,7,135960,1,1
2023,117,7,70960,1,1
2023,44,4,128750,1,1
2023,44,4,86250,1,1
2023,44,4,110736,1,1
2023,44,4,92280,1,1
2023,44,4,131000,1,1
2023,44,4,88000,1,1
2023,35,2,185100,1,2
2023,35,2,133300,1,2
2023,118,7,180000,1,1
2023,118,7,150000,1,1
2023,44,4,90000,1,1
2023,44,4,75000,1,1
2023,1,9,130000,0,2
2023,35,2,73824,1,1
2023,35,2,61520,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,93,9,125000,1,1
2023,93,9,85000,1,1
2023,51,8,80000,1,1
2023,51,8,70000,1,1
2023,69,7,260000,1,1
2023,69,7,160000,1,1
2023,51,8,105000,1,1
2023,51,8,80000,1,1
2023,96,9,150000,1,2
2023,96,9,95000,1,2
2023,44,4,204750,1,1
2023,44,4,153550,1,1
2023,35,2,150000,1,2
2023,35,2,120000,1,2
2023,44,4,150000,1,1
2023,44,4,110000,1,1
2023,44,4,200000,1,1
2023,44,4,141000,1,1
2023,44,4,230000,1,1
2023,44,4,175000,1,1
2023,119,7,150000,1,2
2023,119,7,120000,1,2
2023,96,9,207611,1,1
2023,96,9,127876,1,1
2023,35,2,175000,1,2
2023,35,2,135000,1,2
2023,35,2,100000,1,1
2023,35,2,75000,1,1
2023,69,7,170000,1,2
2023,69,7,144500,1,2
2023,96,9,204500,1,1
2023,96,9,142200,1,1
2023,96,9,255360,1,1
2023,96,9,212800,1,1
2023,44,4,170000,1,2
2023,44,4,100000,1,2
2023,35,2,106400,1,1
2023,35,2,81800,1,1
2023,43,8,130000,1,2
2023,43,8,69139,1,2
2023,22,0,100631,1,1
2023,22,0,80505,1,1
2023,45,4,300105,1,1
2023,45,4,151090,1,1
2023,104,9,217600,1,1
2023,104,9,145000,1,1
2023,69,7,79976,1,2
2023,69,7,55368,1,2
2023,44,4,129000,1,2
2023,44,4,110000,1,2
2023,117,7,185000,1,1
2023,117,7,50000,1,1
2023,44,4,210000,1,1
2023,44,4,108000,1,1
2023,35,2,80000,1,1
2023,35,2,59500,1,1
2023,96,9,250000,1,1
2023,96,9,173400,1,1
2023,41,3,215000,1,2
2023,41,3,153000,1,2
2023,103,9,210398,1,1
2023,103,9,147648,1,1
2023,35,2,105000,1,2
2023,35,2,75000,1,2
2023,100,9,60000,0,2
2023,5,9,54000,2,1
2023,44,4,202000,1,2
2023,44,4,132000,1,2
2023,69,7,185900,1,1
2023,69,7,129300,1,1
2023,96,9,204500,1,1
2023,96,9,142200,1,1
2023,35,2,73824,1,1
2023,35,2,61520,1,1
2023,69,7,316000,1,1
2023,69,7,202000,1,1
2023,4,7,81206,1,1
2023,87,9,330000,1,1
2023,87,9,188000,1,1
2023,15,0,140000,1,1
2023,15,0,110000,1,1
2023,102,9,190000,1,2
2023,102,9,170000,1,2
2023,44,4,180000,1,1
2023,44,4,162000,1,1
2023,117,7,150000,1,1
2023,117,7,125000,1,1
2023,69,7,140000,1,1
2023,69,7,105000,1,1
2023,71,5,90000,1,2
2023,71,5,73000,1,2
2023,69,7,145000,1,2
2023,69,7,115000,1,2
2023,51,8,145000,1,1
2023,51,8,130000,1,1
2023,77,7,204500,1,1
2023,77,7,142200,1,1
2023,22,0,150000,1,2
2023,22,0,135000,1,2
2023,96,9,247500,1,1
2023,96,9,172200,1,1
2023,85,8,329500,1,2
2023,85,8,269600,1,2
2023,25,0,225000,1,1
2023,25,0,156400,1,1
2023,44,4,190000,1,1
2023,44,4,170000,1,1
2023,65,7,185900,1,1
2023,65,7,129300,1,1
2023,35,2,80000,1,2
2023,35,2,70000,1,2
2023,69,7,204500,1,1
2023,69,7,138900,1,1
2023,103,9,204500,1,1
2023,103,9,142200,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,44,4,146000,1,1
2023,44,4,97000,1,1
2023,44,4,147100,1,1
2023,44,4,90700,1,1
2023,69,7,257000,1,2
2023,69,7,197000,1,2
2023,25,0,140000,1,2
2023,25,0,120000,1,2
2023,35,2,85000,1,1
2023,35,2,79000,1,1
2023,35,2,93919,1,2
2023,35,2,51962,1,2
2023,44,4,155000,1,1
2023,44,4,84800,1,1
2023,96,9,250500,1,1
2023,96,9,166600,1,1
2023,69,7,135344,1,1
2023,69,7,98432,1,1
2023,44,4,174500,1,1
2023,44,4,113000,1,1
2023,44,4,135000,1,1
2023,44,4,90000,1,1
2023,85,8,246080,1,1
2023,85,8,184560,1,1
2023,44,4,135000,1,1
2023,44,4,90000,1,1
2023,35,2,53120,1,1
2023,35,2,33686,1,1
2023,44,4,260000,1,1
2023,44,4,225000,1,1
2023,96,9,226600,1,1
2023,96,9,140100,1,1
2023,96,9,204600,1,1
2023,96,9,126500,1,1
2023,96,9,340000,1,1
2023,96,9,212000,1,1
2023,7,8,213600,1,1
2023,7,8,142400,1,1
2023,69,7,153600,1,1
2023,69,7,106800,1,1
2023,96,9,309000,1,1
2023,96,9,142000,1,1
2023,93,9,125000,1,2
2023,93,9,85000,1,2
2023,96,9,226600,1,1
2023,96,9,140100,1,1
2023,119,7,303050,1,1
2023,119,7,202350,1,1
2023,44,4,143000,1,1
2023,44,4,95000,1,1
2023,25,0,185000,0,1
2023,25,0,79600,0,1
2023,69,7,207900,1,1
2023,69,7,158400,1,1
2023,119,7,303050,1,1
2023,119,7,202350,1,1
2023,45,4,385000,1,1
2023,45,4,200000,1,1
2023,96,9,241300,1,1
2023,96,9,211949,1,1
2023,73,5,115000,1,2
2023,73,5,90000,1,2
2023,69,7,172200,1,2
2023,69,7,131200,1,2
2023,69,7,105000,1,1
2023,69,7,70000,1,1
2023,96,9,253000,1,2
2023,96,9,123800,1,2
2023,69,7,240000,1,1
2023,69,7,142500,1,1
2023,69,7,34924,1,1
2023,96,9,330000,1,1
2023,96,9,204000,1,1
2023,96,9,180000,1,2
2023,96,9,160000,1,2
2023,22,0,193600,1,1
2023,22,0,130838,1,1
2023,44,4,225500,1,1
2023,44,4,139400,1,1
2023,44,4,143000,1,1
2023,44,4,95000,1,1
2023,96,9,328133,1,1
2023,96,9,218755,1,1
2023,69,7,250830,1,1
2023,69,7,143370,1,1
2023,7,8,260000,1,1
2023,7,8,160000,1,1
2023,69,7,203500,1,1
2023,69,7,166500,1,1
2023,69,7,180000,1,1
2023,69,7,162000,1,1
2023,44,4,145000,1,2
2023,44,4,115000,1,2
2023,35,2,180400,1,1
2023,35,2,138800,1,1
2023,117,7,148350,1,1
2023,117,7,87400,1,1
2023,35,2,87500,1,2
2023,35,2,62500,1,2
2023,62,7,157550,1,1
2023,62,7,104650,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,96,9,309000,1,1
2023,96,9,142000,1,1
2023,44,4,139500,1,2
2023,44,4,118575,1,2
2023,35,2,129150,1,1
2023,35,2,98400,1,1
2023,35,2,192500,1,2
2023,35,2,140000,1,2
2023,44,4,67672,1,2
2023,44,4,67672,1,2
2023,24,0,98010,1,1
2023,24,0,66825,1,1
2023,51,8,145000,1,1
2023,51,8,130000,1,1
2023,35,2,95000,1,2
2023,35,2,80000,1,2
2023,77,7,204500,1,1
2023,77,7,142200,1,1
2023,69,7,120000,1,1
2023,69,7,100000,1,1
2023,66,7,190000,1,2
2023,66,7,170000,1,2
2023,118,7,155000,1,1
2023,118,7,130000,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,96,9,204500,1,1
2023,96,9,142200,1,1
2023,96,9,170000,2,1
2023,96,9,120000,2,1
2023,35,2,229000,1,1
2023,35,2,131000,1,1
2023,41,3,104584,1,1
2023,41,3,92280,1,1
2023,35,2,192000,1,2
2023,35,2,164000,1,2
2023,44,4,181500,1,1
2023,44,4,112200,1,1
2023,69,7,223800,1,1
2023,69,7,172100,1,1
2023,12,7,258800,1,1
2023,12,7,199200,1,1
2023,118,7,185000,1,1
2023,118,7,148000,1,1
2023,96,9,193600,1,1
2023,96,9,119700,1,1
2023,69,7,175750,1,1
2023,69,7,136742,1,1
2023,118,7,257400,1,1
2023,118,7,193500,1,1
2023,69,7,228856,1,2
2023,69,7,144540,1,2
2023,41,3,170000,1,2
2023,41,3,140000,1,2
2023,69,7,155000,1,2
2023,69,7,125000,1,2
2023,41,3,170000,1,2
2023,41,3,140000,1,2
2023,44,4,150600,1,2
2023,44,4,120500,1,2
2023,69,7,176000,1,1
2023,69,7,152000,1,1
2023,7,8,200000,0,2
2023,72,3,115500,1,1
2023,72,3,73500,1,1
2023,44,4,135344,1,1
2023,44,4,98432,1,1
2023,69,7,225000,1,2
2023,69,7,172758,1,2
2023,118,7,86128,1,2
2023,118,7,67672,1,2
2023,35,2,110000,1,1
2023,35,2,85000,1,1
2023,88,2,51676,1,1
2023,88,2,43064,1,1
2023,44,4,245000,1,2
2023,44,4,194992,1,2
2023,69,7,140000,1,1
2023,69,7,100000,1,1
2023,96,9,213800,1,1
2023,96,9,180300,1,1
2023,44,4,145000,1,1
2023,44,4,90000,1,1
2023,80,7,375500,1,2
2023,80,7,250300,1,2
2023,96,9,250500,1,1
2023,96,9,166600,1,1
2023,93,9,262269,1,2
2023,93,9,230797,1,2
2023,44,4,147100,1,1
2023,44,4,90700,1,1
2023,97,9,185000,1,1
2023,97,9,145000,1,1
2023,35,2,123040,1,1
2023,35,2,92280,1,1
2023,18,0,98432,1,1
2023,18,0,62442,1,1
2023,69,7,115000,1,2
2023,69,7,90000,1,2
2023,35,2,195000,1,2
2023,35,2,73500,1,2
2023,44,4,155000,1,1
2023,44,4,84800,1,1
2023,45,4,185000,1,1
2023,45,4,145000,1,1
2023,97,9,158900,1,2
2023,97,9,132400,1,2
2023,2,9,140000,2,2
2023,51,8,130000,1,1
2023,51,8,100000,1,1
2023,103,9,163800,1,1
2023,103,9,126000,1,1
2023,69,7,225000,1,2
2023,69,7,111967,1,2
2023,44,4,205600,0,1
2023,44,4,105700,0,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,35,2,104000,1,1
2023,35,2,88000,1,1
2023,44,4,216027,1,2
2023,44,4,101028,1,2
2023,69,7,48585,1,1
2023,69,7,38868,1,1
2023,12,7,309400,0,1
2023,12,7,159100,0,1
2023,35,2,142000,1,1
2023,35,2,128000,1,1
2023,44,4,174350,1,2
2023,44,4,126800,1,2
2023,96,9,226600,1,1
2023,96,9,140100,1,1
2023,69,7,180000,1,1
2023,69,7,162000,1,1
2023,96,9,262000,1,1
2023,96,9,186000,1,1
2023,25,0,185000,0,1
2023,25,0,79600,0,1
2023,35,2,129000,1,2
2023,35,2,95000,1,2
2023,7,8,175000,1,1
2023,7,8,120000,1,1
2023,35,2,92280,1,1
2023,35,2,67672,1,1
2023,9,7,29691,0,0
2023,35,2,130000,2,2
2023,35,2,105000,2,2
2023,96,9,232200,1,1
2023,96,9,119000,1,1
2023,69,7,268000,1,1
2023,69,7,137500,1,1
2023,35,2,153300,1,2
2023,35,2,104244,1,2
2023,12,7,216000,1,2
2023,12,7,184000,1,2
2023,69,7,190000,1,2
2023,69,7,145000,1,2
2023,44,4,155000,1,1
2023,44,4,135000,1,1
2023,69,7,226000,1,2
2023,69,7,160000,1,2
2023,35,2,80000,1,1
2023,35,2,70000,1,1
2023,67,7,198800,1,1
2023,67,7,122600,1,1
2023,12,7,230000,1,2
2023,12,7,196000,1,2
2023,69,7,181500,1,1
2023,69,7,127000,1,1
2023,102,9,210000,2,1
2023,3,9,120000,1,2
2023,93,9,385000,1,2
2023,93,9,245000,1,2
2023,2,9,225000,1,1
2023,2,9,175000,1,1
2023,44,4,110019,1,2
2023,44,4,86682,1,2
2023,35,2,131650,1,1
2023,35,2,105320,1,1
2023,118,7,210000,1,1
2023,118,7,151800,1,1
2023,69,7,147500,1,2
2023,69,7,112500,1,2
2023,96,9,240000,1,1
2023,96,9,163200,1,1
2023,35,2,134200,1,1
2023,35,2,103200,1,1
2023,35,2,65000,1,2
2023,35,2,55000,1,2
2023,69,7,234000,1,1
2023,69,7,176000,1,1
2023,97,9,165400,1,1
2023,97,9,127300,1,1
2023,35,2,180400,1,1
2023,35,2,138800,1,1
2023,66,7,107968,0,0
2023,2,9,32811,0,2
2023,65,7,185900,1,1
2023,65,7,129300,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,96,9,145000,1,1
2023,96,9,135000,1,1
2023,69,7,126900,1,1
2023,69,7,77900,1,1
2023,35,2,85000,1,1
2023,35,2,75000,1,1
2023,44,4,110736,1,2
2023,44,4,92280,1,2
2023,96,9,330000,1,1
2023,96,9,204000,1,1
2023,35,2,169000,1,1
2023,35,2,110600,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,69,7,168000,1,2
2023,69,7,130000,1,2
2023,44,4,225500,1,1
2023,44,4,139400,1,1
2023,69,7,150000,1,1
2023,69,7,140000,1,1
2023,69,7,226000,1,2
2023,69,7,162000,1,2
2023,96,9,200000,1,2
2023,96,9,150000,1,2
2023,52,3,195000,1,1
2023,52,3,160000,1,1
2023,54,6,154000,1,1
2023,54,6,82000,1,1
2023,66,7,160000,1,2
2023,66,7,145000,1,2
2023,2,9,239400,1,1
2023,2,9,136800,1,1
2023,85,8,329500,1,2
2023,85,8,269600,1,2
2023,69,7,120000,1,1
2023,69,7,100000,1,1
2023,77,7,204500,1,1
2023,77,7,142200,1,1
2023,69,7,230000,1,2
2023,69,7,180000,1,2
2023,69,7,164000,1,2
2023,69,7,130000,1,2
2023,44,4,169000,1,1
2023,44,4,91000,1,1
2023,96,9,323300,1,1
2023,96,9,184700,1,1
2023,51,8,145000,1,1
2023,51,8,130000,1,1
2023,44,4,170000,1,1
2023,44,4,120000,1,1
2023,119,7,210000,1,1
2023,119,7,136000,1,1
2023,44,4,171250,1,1
2023,44,4,113750,1,1
2023,69,7,136000,1,2
2023,69,7,104000,1,2
2023,96,9,195000,1,2
2023,96,9,142000,1,2
2023,44,4,185900,1,1
2023,44,4,129300,1,1
2023,96,9,194100,1,1
2023,96,9,152300,1,1
2023,41,3,190000,1,1
2023,41,3,120000,1,1
2023,118,7,240000,1,2
2023,118,7,157250,1,2
2023,44,4,212000,1,2
2023,44,4,170000,1,2
2023,44,4,194400,1,2
2023,44,4,132192,1,2
2023,96,9,204500,1,1
2023,96,9,142200,1,1
2023,7,8,174000,1,2
2023,7,8,134000,1,2
2023,96,9,38868,0,2
2023,44,4,152000,1,2
2023,43,8,144700,1,1
2023,43,8,85500,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,35,2,53120,1,1
2023,35,2,38868,1,1
2023,69,7,200000,1,1
2023,69,7,160000,1,1
2023,35,2,67500,1,1
2023,35,2,46500,1,1
2023,44,4,265800,1,2
2023,44,4,177200,1,2
2023,69,7,222000,1,1
2023,69,7,115920,1,1
2023,96,9,250000,1,2
2023,96,9,190000,1,2
2023,2,9,64781,1,2
2023,44,4,284310,1,1
2023,44,4,153090,1,1
2023,96,9,324000,1,1
2023,96,9,159000,1,1
2023,119,7,204500,1,1
2023,119,7,142200,1,1
2023,96,9,309000,1,1
2023,96,9,142000,1,1
2023,44,4,247300,1,1
2023,44,4,139700,1,1
2023,35,2,95000,1,2
2023,35,2,80000,1,2
2023,69,7,130500,1,1
2023,69,7,111000,1,1
2023,35,2,213210,1,2
2023,35,2,102434,1,2
2023,96,9,200000,1,1
2023,96,9,140000,1,1
2023,69,7,226600,1,1
2023,69,7,140100,1,1
2023,69,7,225000,1,2
2023,69,7,156400,1,2
2023,118,7,250000,1,1
2023,118,7,176000,1,1
2022,103,9,80000,2,0
2023,7,8,233400,1,2
2023,7,8,145300,1,2
2023,44,4,248000,1,1
2023,44,4,149000,1,1
2023,7,8,156450,1,2
2023,7,8,119200,1,2
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,96,9,185000,1,1
2023,96,9,120250,1,1
2023,12,7,216000,1,2
2023,12,7,184000,1,2
2023,96,9,300000,1,1
2023,96,9,200000,1,1
2023,12,7,230000,1,2
2023,12,7,196000,1,2
2023,96,9,192000,1,2
2023,96,9,164000,1,2
2023,65,7,225000,1,1
2023,65,7,152700,1,1
2023,12,7,192000,1,2
2023,12,7,164000,1,2
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,5,9,64781,0,0
2023,44,4,160000,1,1
2023,44,4,140000,1,1
2023,44,4,139152,0,1
2023,44,4,82452,0,1
2023,77,7,204500,1,1
2023,77,7,142200,1,1
2023,72,3,85000,1,1
2023,72,3,65000,1,1
2023,35,2,139000,1,1
2023,35,2,85700,1,1
2023,119,7,248100,1,1
2023,119,7,145900,1,1
2023,96,9,200000,1,2
2023,96,9,145000,1,2
2023,96,9,230000,1,1
2023,96,9,184000,1,1
2023,96,9,269500,1,1
2023,96,9,166600,1,1
2023,96,9,295500,1,2
2023,96,9,165200,1,2
2023,96,9,226600,1,1
2023,96,9,140100,1,1
2023,93,9,235000,1,1
2023,93,9,135000,1,1
2023,35,2,110000,1,1
2023,35,2,75000,1,1
2023,7,8,180000,1,2
2023,7,8,144000,1,2
2023,44,4,49216,1,2
2023,44,4,43064,1,2
2023,35,2,65000,1,1
2023,35,2,55000,1,1
2023,51,8,160667,1,1
2023,51,8,130000,1,1
2023,94,9,27568,0,2
2023,35,2,169000,1,1
2023,35,2,110600,1,1
2023,44,4,225500,1,1
2023,44,4,139400,1,1
2023,44,4,304200,1,1
2023,44,4,173800,1,1
2023,65,7,191765,1,1
2023,65,7,134326,1,1
2023,7,8,173000,1,1
2023,7,8,160000,1,1
2023,96,9,258384,1,2
2023,96,9,153100,1,2
2023,69,7,135000,1,1
2023,69,7,70000,1,1
2023,69,7,168000,1,2
2023,69,7,130000,1,2
2023,35,2,146200,1,1
2023,35,2,116960,1,1
2023,44,4,226700,1,1
2023,44,4,133300,1,1
2023,44,4,370000,1,1
2023,44,4,245000,1,1
2023,96,9,208450,1,1
2023,96,9,151600,1,1
2023,71,5,111600,1,1
2023,71,5,72000,1,1
2023,69,7,359170,1,1
2023,69,7,295490,1,1
2023,44,4,90000,0,0
2023,7,8,90000,1,2
2023,7,8,84000,1,2
2023,44,4,110000,1,2
2023,44,4,90000,1,2
2023,44,4,110000,1,1
2023,44,4,70000,1,1
2023,69,7,48585,1,1
2023,69,7,38868,1,1
2023,44,4,90000,1,1
2023,44,4,75000,1,1
2023,69,7,253000,1,2
2023,69,7,162000,1,2
2023,47,5,115000,1,1
2023,47,5,85000,1,1
2023,69,7,164000,1,1
2023,69,7,130000,1,1
2023,69,7,359170,1,1
2023,69,7,295490,1,1
2023,62,7,145900,1,1
2023,62,7,128100,1,1
2023,22,0,127000,1,2
2023,22,0,95000,1,2
2023,35,2,94600,1,1
2023,35,2,86000,1,1
2023,44,4,72000,1,2
2023,44,4,60000,1,2
2023,69,7,136000,1,1
2023,69,7,104000,1,1
2023,96,9,323300,1,1
2023,96,9,184700,1,1
2023,44,4,150000,1,2
2023,44,4,101570,1,2
2023,96,9,247500,1,1
2023,96,9,172200,1,1
2023,67,7,198800,1,1
2023,67,7,122600,1,1
2023,44,4,173650,1,1
2023,44,4,113900,1,1
2023,69,7,185000,1,2
2023,69,7,126000,1,2
2023,50,5,139500,1,1
2023,50,5,110000,1,1
2023,69,7,160000,1,1
2023,69,7,130000,1,1
2023,96,9,280000,1,1
2023,96,9,200000,1,1
2023,69,7,123040,1,1
2023,69,7,73824,1,1
2023,69,7,248100,1,1
2023,69,7,145900,1,1
2023,25,0,220000,1,1
2023,25,0,175000,1,1
2023,69,7,175000,1,1
2023,69,7,150000,1,1
2023,51,8,145000,1,1
2023,51,8,130000,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,35,2,150000,1,1
2023,35,2,135000,1,1
2023,35,2,150000,1,2
2023,35,2,85000,1,2
2023,44,4,210000,1,2
2023,44,4,170000,1,2
2023,44,4,160000,1,2
2023,44,4,108000,1,2
2023,85,8,115000,1,2
2023,85,8,110000,1,2
2023,96,9,220000,1,1
2023,96,9,185000,1,1
2023,77,7,182500,1,2
2023,77,7,135000,1,2
2023,69,7,208500,1,1
2023,69,7,165000,1,1
2023,21,2,35000,1,2
2023,44,4,146000,1,1
2023,44,4,94000,1,1
2023,25,0,225000,1,1
2023,25,0,156400,1,1
2023,2,9,300000,1,2
2023,72,3,91000,1,1
2023,72,3,86000,1,1
2023,69,7,205500,1,1
2023,69,7,132500,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,21,2,180000,0,2
2023,77,7,204500,1,1
2023,77,7,142200,1,1
2023,7,8,97750,1,1
2023,7,8,75000,1,1
2023,119,7,252990,1,2
2023,119,7,162170,1,2
2023,12,7,216000,1,1
2023,12,7,184000,1,1
2023,44,4,170000,1,2
2023,44,4,120000,1,2
2023,44,4,133200,1,2
2023,44,4,84000,1,2
2023,35,2,75000,1,1
2023,35,2,67500,1,1
2023,44,4,86128,1,2
2023,44,4,61520,1,2
2023,69,7,300000,1,1
2023,69,7,160000,1,1
2023,35,2,142000,1,1
2023,35,2,128000,1,1
2023,69,7,160000,1,2
2023,69,7,140000,1,2
2023,69,7,265000,1,2
2023,69,7,153000,1,2
2023,35,2,143000,1,2
2023,35,2,126277,1,2
2023,69,7,230000,1,2
2023,69,7,153000,1,2
2023,44,4,224500,1,1
2023,44,4,126900,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,69,7,145000,1,2
2023,69,7,115000,1,2
2023,12,7,227700,1,2
2023,12,7,154836,1,2
2023,35,2,140000,1,1
2023,35,2,126000,1,1
2023,96,9,165000,1,1
2023,96,9,127000,1,1
2023,7,8,209000,1,1
2023,7,8,112500,1,1
2023,41,3,140000,1,2
2023,41,3,110000,1,2
2023,44,4,185900,1,1
2023,44,4,129300,1,1
2023,69,7,370000,1,1
2023,69,7,300000,1,1
2023,35,2,136000,1,2
2023,35,2,104000,1,2
2023,12,7,214000,1,1
2023,12,7,154000,1,1
2023,69,7,205000,1,2
2023,69,7,157500,1,2
2023,44,4,255000,1,1
2023,44,4,178000,1,1
2023,44,4,155000,1,1
2023,44,4,109283,1,1
2023,119,7,189000,1,1
2023,119,7,137000,1,1
2023,35,2,120000,1,2
2023,35,2,110000,1,2
2023,96,9,204500,1,1
2023,96,9,142200,1,1
2023,35,2,100000,1,1
2023,35,2,75000,1,1
2023,44,4,181500,1,1
2023,44,4,112200,1,1
2023,44,4,49216,1,2
2023,44,4,43064,1,2
2023,69,7,170500,1,2
2023,69,7,118575,1,2
2023,35,2,130000,1,2
2023,35,2,100000,1,2
2022,11,9,97712,0,2
2023,4,7,24940,1,2
2023,7,8,172200,1,2
2023,7,8,131200,1,2
2023,35,2,154500,1,2
2023,35,2,131325,1,2
2023,51,8,110400,1,1
2023,51,8,68000,1,1
2023,51,8,115500,1,1
2023,51,8,73500,1,1
2023,25,0,140000,1,1
2023,25,0,100000,1,1
2023,35,2,192000,1,2
2023,35,2,138240,1,2
2023,96,9,225000,1,1
2023,96,9,190000,1,1
2023,69,7,207500,1,2
2023,69,7,172900,1,2
2023,69,7,135000,1,1
2023,69,7,70000,1,1
2023,69,7,254000,1,1
2023,69,7,185000,1,1
2023,44,4,162000,1,2
2023,44,4,111000,1,2
2023,69,7,225000,1,1
2023,69,7,156400,1,1
2023,52,3,147100,1,1
2023,52,3,90700,1,1
2023,35,2,90000,1,1
2023,35,2,70000,1,1
2023,44,4,168400,1,1
2023,44,4,105200,1,1
2023,118,7,237000,1,1
2023,118,7,170112,1,1
2023,69,7,25912,2,2
2023,69,7,134960,1,0
2023,25,0,155000,1,2
2023,25,0,130000,1,2
2023,18,0,105000,1,1
2023,18,0,70000,1,1
2023,35,2,140000,1,1
2023,35,2,120000,1,1
2023,47,5,115000,1,1
2023,47,5,85000,1,1
2023,93,9,260000,1,2
2023,93,9,234000,1,2
2023,96,9,204500,1,1
2023,96,9,142200,1,1
2023,0,9,330000,1,1
2023,0,9,204000,1,1
2023,44,4,180000,1,2
2023,44,4,165000,1,2
2023,69,7,185900,1,1
2023,69,7,167310,1,1
2023,35,2,94600,1,1
2023,35,2,86000,1,1
2023,69,7,297300,1,2
2023,69,7,198200,1,2
2023,35,2,167000,1,1
2023,35,2,150000,1,1
2023,44,4,121000,1,2
2023,44,4,101570,1,2
2023,72,3,175000,1,2
2023,72,3,125000,1,2
2023,103,9,325000,1,2
2023,103,9,171000,1,2
2023,62,7,180000,1,1
2023,62,7,137000,1,1
2023,69,7,265000,1,2
2023,69,7,172000,1,2
2023,96,9,155810,1,1
2023,96,9,106720,1,1
2023,69,7,160800,1,1
2023,69,7,132200,1,1
2023,35,2,133000,1,2
2023,35,2,113000,1,2
2023,35,2,105000,1,1
2023,35,2,75000,1,1
2023,69,7,208400,1,2
2023,69,7,139000,1,2
2023,44,4,157550,1,1
2023,44,4,104650,1,1
2023,44,4,240500,0,1
2023,44,4,123700,0,1
2023,44,4,205600,0,1
2023,44,4,105700,0,1
2023,21,2,78000,0,2
2023,44,4,121000,1,1
2023,44,4,78000,1,1
2023,69,7,85600,1,1
2023,69,7,48915,1,1
2023,35,2,78000,1,1
2023,35,2,68000,1,1
2023,117,7,53444,1,2
2023,117,7,45150,1,2
2023,69,7,275500,1,1
2023,69,7,206000,1,1
2023,25,0,202800,0,1
2023,25,0,104300,0,1
2023,117,7,56359,1,2
2023,117,7,47799,1,2
2023,44,4,154000,1,1
2023,44,4,102000,1,1
2023,52,3,140000,1,1
2023,52,3,100000,1,1
2023,72,3,91000,1,1
2023,72,3,86000,1,1
2023,69,7,228000,1,1
2023,69,7,136000,1,1
2023,35,2,180000,1,2
2023,35,2,140000,1,2
2023,69,7,175000,1,2
2023,69,7,155000,1,2
2022,118,7,16455,1,2
2023,35,2,207611,1,2
2023,35,2,127876,1,2
2023,35,2,111000,1,1
2023,35,2,104000,1,1
2023,18,0,128000,1,1
2023,18,0,81500,1,1
2023,35,2,61520,1,1
2023,35,2,43064,1,1
2023,35,2,97750,1,1
2023,35,2,75000,1,1
2023,96,9,238000,1,1
2023,96,9,176000,1,1
2023,35,2,192000,1,1
2023,35,2,92000,1,1
2023,44,4,195000,1,1
2023,44,4,125000,1,1
2023,77,7,204500,1,1
2023,77,7,142200,1,1
2023,35,2,132600,1,2
2023,35,2,81500,1,2
2023,44,4,202400,1,1
2023,44,4,147200,1,1
2023,35,2,175000,1,2
2023,35,2,135000,1,2
2023,96,9,238000,1,1
2023,96,9,176000,1,1
2023,69,7,239000,1,1
2023,69,7,136000,1,1
2023,35,2,54000,1,2
2023,35,2,36000,1,2
2023,69,7,176000,1,2
2023,69,7,118720,1,2
2023,69,7,204500,1,1
2023,69,7,138900,1,1
2023,44,4,140000,1,2
2023,44,4,95000,1,2
2023,118,7,240000,1,1
2023,118,7,157000,1,1
2023,44,4,165000,1,2
2023,44,4,136000,1,2
2023,12,7,230000,1,2
2023,12,7,196000,1,2
2023,69,7,272300,1,1
2023,69,7,222800,1,1
2023,44,4,167500,1,1
2023,44,4,106500,1,1
2023,51,8,172750,1,2
2023,51,8,82500,1,2
2023,25,0,165600,0,1
2023,25,0,65800,0,1
2023,12,7,192000,1,2
2023,12,7,164000,1,2
2023,51,8,145000,1,1
2023,51,8,130000,1,1
2023,96,9,226600,1,1
